,Unnamed: 0,audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
1156,1156,/media/windowsD/YardenBirds/llb3_spring/llb3_1917_2018_04_28_05_46_15.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1917_2018_04_28_05_46_15.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.6045,0.0027,train
1157,1157,/media/windowsD/YardenBirds/llb3_spring/llb3_1918_2018_04_28_05_46_15.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1918_2018_04_28_05_46_15.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.3272,0.0027,train
1158,1158,/media/windowsD/YardenBirds/llb3_spring/llb3_1919_2018_04_28_05_47_04.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1919_2018_04_28_05_47_04.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.9212,0.0027,test
1159,1159,/media/windowsD/YardenBirds/llb3_spring/llb3_1920_2018_04_28_05_47_53.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1920_2018_04_28_05_47_53.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,22.3749,0.0027,train
1160,1160,/media/windowsD/YardenBirds/llb3_spring/llb3_1921_2018_04_28_05_49_31.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1921_2018_04_28_05_49_31.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.1519,0.0027,train
1161,1161,/media/windowsD/YardenBirds/llb3_spring/llb3_1922_2018_04_28_05_49_31.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1922_2018_04_28_05_49_31.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.5584,0.0027,train
1162,1162,/media/windowsD/YardenBirds/llb3_spring/llb3_1923_2018_04_28_05_50_20.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1923_2018_04_28_05_50_20.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,23.1093,0.0027,train
1163,1163,/media/windowsD/YardenBirds/llb3_spring/llb3_1924_2018_04_28_05_52_47.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1924_2018_04_28_05_52_47.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.6498,0.0027,train
1164,1164,/media/windowsD/YardenBirds/llb3_spring/llb3_1925_2018_04_28_05_52_47.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1925_2018_04_28_05_52_47.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.5053,0.0027,train
1165,1165,/media/windowsD/YardenBirds/llb3_spring/llb3_1926_2018_04_28_05_53_36.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1926_2018_04_28_05_53_36.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.0599,0.0027,test
1166,1166,/media/windowsD/YardenBirds/llb3_spring/llb3_1927_2018_04_28_05_54_25.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1927_2018_04_28_05_54_25.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.6332,0.0027,train
1167,1167,/media/windowsD/YardenBirds/llb3_spring/llb3_1928_2018_04_28_05_54_25.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1928_2018_04_28_05_54_25.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,19.9692,0.0027,train
1168,1168,/media/windowsD/YardenBirds/llb3_spring/llb3_1930_2018_04_28_05_58_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1930_2018_04_28_05_58_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.4861,0.0027,train
1169,1169,/media/windowsD/YardenBirds/llb3_spring/llb3_1931_2018_04_28_05_58_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1931_2018_04_28_05_58_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.7136,0.0027,train
1170,1170,/media/windowsD/YardenBirds/llb3_spring/llb3_1932_2018_04_28_05_59_19.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1932_2018_04_28_05_59_19.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,16.116300000000003,0.0027,train
1171,1171,/media/windowsD/YardenBirds/llb3_spring/llb3_1933_2018_04_28_06_00_57.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1933_2018_04_28_06_00_57.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.2491000000000003,0.0027,train
1172,1172,/media/windowsD/YardenBirds/llb3_spring/llb3_1934_2018_04_28_06_00_57.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1934_2018_04_28_06_00_57.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.1476,0.0027,train
1173,1173,/media/windowsD/YardenBirds/llb3_spring/llb3_1935_2018_04_28_06_00_57.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1935_2018_04_28_06_00_57.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.8436,0.0027,train
1174,1174,/media/windowsD/YardenBirds/llb3_spring/llb3_1936_2018_04_28_06_01_46.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1936_2018_04_28_06_01_46.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,19.2375,0.0027,train
1175,1175,/media/windowsD/YardenBirds/llb3_spring/llb3_1937_2018_04_28_06_02_35.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1937_2018_04_28_06_02_35.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.5347,0.0027,test
1176,1176,/media/windowsD/YardenBirds/llb3_spring/llb3_1938_2018_04_28_06_02_35.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1938_2018_04_28_06_02_35.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,12.2175,0.0027,train
1177,1177,/media/windowsD/YardenBirds/llb3_spring/llb3_1939_2018_04_28_06_03_24.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1939_2018_04_28_06_03_24.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.0095,0.0027,train
1178,1178,/media/windowsD/YardenBirds/llb3_spring/llb3_1940_2018_04_28_06_03_24.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1940_2018_04_28_06_03_24.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.6046,0.0027,train
1179,1179,/media/windowsD/YardenBirds/llb3_spring/llb3_1941_2018_04_28_06_06_40.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1941_2018_04_28_06_06_40.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.6627,0.0027,train
1180,1180,/media/windowsD/YardenBirds/llb3_spring/llb3_1942_2018_04_28_06_11_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1942_2018_04_28_06_11_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.1155,0.0027,train
1181,1181,/media/windowsD/YardenBirds/llb3_spring/llb3_1943_2018_04_28_06_11_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1943_2018_04_28_06_11_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,19.267200000000003,0.0027,train
1182,1182,/media/windowsD/YardenBirds/llb3_spring/llb3_1944_2018_04_28_06_21_22.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1944_2018_04_28_06_21_22.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.8112,0.0027,train
1183,1183,/media/windowsD/YardenBirds/llb3_spring/llb3_1945_2018_04_28_06_21_22.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1945_2018_04_28_06_21_22.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.321,0.0027,train
1184,1184,/media/windowsD/YardenBirds/llb3_spring/llb3_1946_2018_04_28_06_22_11.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1946_2018_04_28_06_22_11.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.448,0.0027,train
1185,1185,/media/windowsD/YardenBirds/llb3_spring/llb3_1947_2018_04_28_06_22_11.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1947_2018_04_28_06_22_11.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.1543,0.0027,test
1186,1186,/media/windowsD/YardenBirds/llb3_spring/llb3_1948_2018_04_28_06_23_00.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1948_2018_04_28_06_23_00.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,26.7786,0.0027,train
1187,1187,/media/windowsD/YardenBirds/llb3_spring/llb3_1950_2018_04_28_06_31_59.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1950_2018_04_28_06_31_59.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,26.4843,0.0027,train
1188,1188,/media/windowsD/YardenBirds/llb3_spring/llb3_1952_2018_04_28_06_48_19.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1952_2018_04_28_06_48_19.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,19.683,0.0027,test
1189,1189,/media/windowsD/YardenBirds/llb3_spring/llb3_1953_2018_04_28_06_49_08.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1953_2018_04_28_06_49_08.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.3227,0.0027,test
1190,1190,/media/windowsD/YardenBirds/llb3_spring/llb3_1957_2018_04_28_07_02_12.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1957_2018_04_28_07_02_12.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.8388,0.0027,test
1191,1191,/media/windowsD/YardenBirds/llb3_spring/llb3_1958_2018_04_28_07_03_01.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1958_2018_04_28_07_03_01.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.2056,0.0027,train
1192,1192,/media/windowsD/YardenBirds/llb3_spring/llb3_1959_2018_04_28_07_03_01.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1959_2018_04_28_07_03_01.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.6369,0.0027,train
1193,1193,/media/windowsD/YardenBirds/llb3_spring/llb3_1960_2018_04_28_07_03_01.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1960_2018_04_28_07_03_01.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,18.6624,0.0027,train
1194,1194,/media/windowsD/YardenBirds/llb3_spring/llb3_1962_2018_04_28_07_21_49.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1962_2018_04_28_07_21_49.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,23.0931,0.0027,test
1195,1195,/media/windowsD/YardenBirds/llb3_spring/llb3_1963_2018_04_28_07_22_38.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1963_2018_04_28_07_22_38.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.8107,0.0027,train
1196,1196,/media/windowsD/YardenBirds/llb3_spring/llb3_1964_2018_04_28_07_22_38.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1964_2018_04_28_07_22_38.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.8068,0.0027,train
1197,1197,/media/windowsD/YardenBirds/llb3_spring/llb3_1968_2018_04_28_07_25_54.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1968_2018_04_28_07_25_54.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,26.1522,0.0027,train
1198,1198,/media/windowsD/YardenBirds/llb3_spring/llb3_1974_2018_04_28_07_31_38.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1974_2018_04_28_07_31_38.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,20.115,0.0027,test
1199,1199,/media/windowsD/YardenBirds/llb3_spring/llb3_1976_2018_04_28_07_34_05.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1976_2018_04_28_07_34_05.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.6707,0.0027,test
1200,1200,/media/windowsD/YardenBirds/llb3_spring/llb3_1977_2018_04_28_07_34_54.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1977_2018_04_28_07_34_54.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.5981000000000005,0.0027,val
1201,1201,/media/windowsD/YardenBirds/llb3_spring/llb3_1978_2018_04_28_07_35_43.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1978_2018_04_28_07_35_43.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.6282,0.0027,train
1202,1202,/media/windowsD/YardenBirds/llb3_spring/llb3_1979_2018_04_28_07_36_32.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1979_2018_04_28_07_36_32.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.4111,0.0027,train
1203,1203,/media/windowsD/YardenBirds/llb3_spring/llb3_1980_2018_04_28_07_36_32.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1980_2018_04_28_07_36_32.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,17.2071,0.0027,train
1204,1204,/media/windowsD/YardenBirds/llb3_spring/llb3_1983_2018_04_28_07_40_37.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1983_2018_04_28_07_40_37.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,24.9588,0.0027,train
1205,1205,/media/windowsD/YardenBirds/llb3_spring/llb3_1986_2018_04_28_07_48_48.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1986_2018_04_28_07_48_48.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,21.9159,0.0027,train
1206,1206,/media/windowsD/YardenBirds/llb3_spring/llb3_1989_2018_04_28_07_52_05.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1989_2018_04_28_07_52_05.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.0166,0.0027,train
1207,1207,/media/windowsD/YardenBirds/llb3_spring/llb3_1990_2018_04_28_07_52_05.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1990_2018_04_28_07_52_05.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.4952,0.0027,train
1208,1208,/media/windowsD/YardenBirds/llb3_spring/llb3_1991_2018_04_28_07_52_55.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1991_2018_04_28_07_52_55.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.3842,0.0027,train
1209,1209,/media/windowsD/YardenBirds/llb3_spring/llb3_1994_2018_04_28_07_57_50.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1994_2018_04_28_07_57_50.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.6961,0.0027,train
1210,1210,/media/windowsD/YardenBirds/llb3_spring/llb3_1995_2018_04_28_08_01_55.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1995_2018_04_28_08_01_55.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,36.2259,0.0027,test
1211,1211,/media/windowsD/YardenBirds/llb3_spring/llb3_1999_2018_04_28_08_05_12.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1999_2018_04_28_08_05_12.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.947100000000001,0.0027,train
1212,1212,/media/windowsD/YardenBirds/llb3_spring/llb3_2000_2018_04_28_08_06_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2000_2018_04_28_08_06_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.1885,0.0027,train
1213,1213,/media/windowsD/YardenBirds/llb3_spring/llb3_2003_2018_04_28_08_10_56.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2003_2018_04_28_08_10_56.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.6373,0.0027,train
1214,1214,/media/windowsD/YardenBirds/llb3_spring/llb3_2004_2018_04_28_08_10_56.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2004_2018_04_28_08_10_56.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,22.8123,0.0027,train
1215,1215,/media/windowsD/YardenBirds/llb3_spring/llb3_2007_2018_04_28_08_14_13.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2007_2018_04_28_08_14_13.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.6808000000000005,0.0027,train
1216,1216,/media/windowsD/YardenBirds/llb3_spring/llb3_2010_2018_04_28_08_17_29.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2010_2018_04_28_08_17_29.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.6946000000000003,0.0027,train
1217,1217,/media/windowsD/YardenBirds/llb3_spring/llb3_2011_2018_04_28_08_17_29.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2011_2018_04_28_08_17_29.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.5694000000000004,0.0027,train
1218,1218,/media/windowsD/YardenBirds/llb3_spring/llb3_2012_2018_04_28_08_18_18.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2012_2018_04_28_08_18_18.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.4669,0.0027,train
1219,1219,/media/windowsD/YardenBirds/llb3_spring/llb3_2015_2018_04_28_08_26_28.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2015_2018_04_28_08_26_28.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,23.103900000000003,0.0027,test
1220,1220,/media/windowsD/YardenBirds/llb3_spring/llb3_2022_2018_04_28_08_34_40.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2022_2018_04_28_08_34_40.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.3333,0.0027,train
1221,1221,/media/windowsD/YardenBirds/llb3_spring/llb3_2023_2018_04_28_08_35_29.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2023_2018_04_28_08_35_29.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.271100000000001,0.0027,train
1222,1222,/media/windowsD/YardenBirds/llb3_spring/llb3_2032_2018_04_28_08_58_24.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2032_2018_04_28_08_58_24.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,23.233500000000003,0.0027,test
1223,1223,/media/windowsD/YardenBirds/llb3_spring/llb3_2034_2018_04_28_09_00_03.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2034_2018_04_28_09_00_03.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,17.1909,0.0027,train
1224,1224,/media/windowsD/YardenBirds/llb3_spring/llb3_2036_2018_04_28_09_02_31.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2036_2018_04_28_09_02_31.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,26.6895,0.0027,test
1225,1225,/media/windowsD/YardenBirds/llb3_spring/llb3_2037_2018_04_28_09_13_13.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2037_2018_04_28_09_13_13.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.1347,0.0027,train
1226,1226,/media/windowsD/YardenBirds/llb3_spring/llb3_2038_2018_04_28_09_13_13.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2038_2018_04_28_09_13_13.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.9295,0.0027,train
1227,1227,/media/windowsD/YardenBirds/llb3_spring/llb3_2039_2018_04_28_09_14_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2039_2018_04_28_09_14_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,21.5649,0.0027,train
1228,1228,/media/windowsD/YardenBirds/llb3_spring/llb3_2040_2018_04_28_09_14_52.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2040_2018_04_28_09_14_52.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,18.1575,0.0027,train
1229,1229,/media/windowsD/YardenBirds/llb3_spring/llb3_2041_2018_04_28_09_14_52.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2041_2018_04_28_09_14_52.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.8651,0.0027,test
1230,1230,/media/windowsD/YardenBirds/llb3_spring/llb3_2042_2018_04_28_09_15_42.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2042_2018_04_28_09_15_42.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,16.2972,0.0027,train
1231,1231,/media/windowsD/YardenBirds/llb3_spring/llb3_2043_2018_04_28_09_16_32.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2043_2018_04_28_09_16_32.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.693300000000001,0.0027,train
1232,1232,/media/windowsD/YardenBirds/llb3_spring/llb3_2044_2018_04_28_09_16_32.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2044_2018_04_28_09_16_32.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.5243,0.0027,train
1233,1233,/media/windowsD/YardenBirds/llb3_spring/llb3_2045_2018_04_28_09_17_21.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2045_2018_04_28_09_17_21.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.428,0.0027,train
1234,1234,/media/windowsD/YardenBirds/llb3_spring/llb3_2047_2018_04_28_09_18_10.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2047_2018_04_28_09_18_10.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.158,0.0027,train
1235,1235,/media/windowsD/YardenBirds/llb3_spring/llb3_2048_2018_04_28_09_18_10.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2048_2018_04_28_09_18_10.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.6244,0.0027,train
1236,1236,/media/windowsD/YardenBirds/llb3_spring/llb3_2049_2018_04_28_09_21_28.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2049_2018_04_28_09_21_28.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.9943,0.0027,train
1237,1237,/media/windowsD/YardenBirds/llb3_spring/llb3_2050_2018_04_28_09_21_28.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2050_2018_04_28_09_21_28.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.8988,0.0027,train
1238,1238,/media/windowsD/YardenBirds/llb3_spring/llb3_2051_2018_04_28_09_21_28.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_2051_2018_04_28_09_21_28.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,17.0181,0.0027,train
