Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
697,697,697,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0923_2018_05_08_10_30_42.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0923_2018_05_08_10_30_42.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,29.0412,0.0027,train
698,698,698,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0924_2018_05_08_10_31_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0924_2018_05_08_10_31_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.6245,0.0027,train
699,699,699,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0925_2018_05_08_10_31_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0925_2018_05_08_10_31_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,27.7425,0.0027,train
700,700,700,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0926_2018_05_08_10_32_16.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0926_2018_05_08_10_32_16.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,24.6591,0.0027,train
701,701,701,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0927_2018_05_08_10_32_16.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0927_2018_05_08_10_32_16.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.8219,0.0027,train
702,702,702,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0928_2018_05_08_10_33_03.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0928_2018_05_08_10_33_03.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.4751,0.0027,test
703,703,703,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0929_2018_05_08_10_33_50.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0929_2018_05_08_10_33_50.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,31.9491,0.0027,test
704,704,704,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0930_2018_05_08_10_36_55.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0930_2018_05_08_10_36_55.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,25.3611,0.0027,test
705,705,705,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0931_2018_05_08_10_37_41.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0931_2018_05_08_10_37_41.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,31.0878,0.0027,train
706,706,706,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0932_2018_05_08_10_38_28.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0932_2018_05_08_10_38_28.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,29.71080000000001,0.0027,train
707,707,707,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0933_2018_05_08_10_39_14.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0933_2018_05_08_10_39_14.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.36060000000001,0.0027,train
708,708,708,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0934_2018_05_08_10_40_01.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0934_2018_05_08_10_40_01.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.5334,0.0027,train
709,709,709,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0935_2018_05_08_10_40_47.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0935_2018_05_08_10_40_47.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,23.5116,0.0027,train
710,710,710,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0936_2018_05_08_10_40_47.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0936_2018_05_08_10_40_47.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,12.2148,0.0027,train
711,711,711,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0937_2018_05_08_10_41_35.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0937_2018_05_08_10_41_35.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,29.457,0.0027,train
712,712,712,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0938_2018_05_08_10_42_22.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0938_2018_05_08_10_42_22.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.8608,0.0027,train
713,713,713,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0939_2018_05_08_10_43_09.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0939_2018_05_08_10_43_09.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.8405,0.0027,train
714,714,714,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0940_2018_05_08_10_43_09.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0940_2018_05_08_10_43_09.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,18.5679,0.0027,train
715,715,715,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0941_2018_05_08_10_43_56.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0941_2018_05_08_10_43_56.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.3974,0.0027,train
716,716,716,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0942_2018_05_08_10_43_56.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0942_2018_05_08_10_43_56.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,11.3022,0.0027,train
717,717,717,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0943_2018_05_08_10_44_45.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0943_2018_05_08_10_44_45.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,30.8826,0.0027,train
718,718,718,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0944_2018_05_08_10_45_34.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0944_2018_05_08_10_45_34.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,17.6931,0.0027,train
719,719,719,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0946_2018_05_08_10_46_24.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0946_2018_05_08_10_46_24.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,8.7291,0.0027,test
720,720,720,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0947_2018_05_08_10_46_24.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0947_2018_05_08_10_46_24.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,11.3319,0.0027,train
721,721,721,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0948_2018_05_08_11_01_19.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0948_2018_05_08_11_01_19.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.5362,0.0027,test
722,722,722,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0949_2018_05_08_11_02_06.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0949_2018_05_08_11_02_06.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,17.2881,0.0027,train
723,723,723,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0950_2018_05_08_11_02_06.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0950_2018_05_08_11_02_06.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.175999999999998,0.0027,train
724,724,724,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0951_2018_05_08_11_02_53.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0951_2018_05_08_11_02_53.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,27.4644,0.0027,train
725,725,725,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0952_2018_05_08_11_03_41.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0952_2018_05_08_11_03_41.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,31.644,0.0027,train
726,726,726,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0953_2018_05_08_11_04_28.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0953_2018_05_08_11_04_28.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,34.543800000000005,0.0027,train
727,727,727,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0954_2018_05_08_11_05_16.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0954_2018_05_08_11_05_16.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.9952,0.0027,train
728,728,728,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0955_2018_05_08_11_17_48.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0955_2018_05_08_11_17_48.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,27.9099,0.0027,train
729,729,729,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0956_2018_05_08_11_18_35.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0956_2018_05_08_11_18_35.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.6155,0.0027,train
730,730,730,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0957_2018_05_08_11_19_23.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0957_2018_05_08_11_19_23.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,34.5519,0.0027,train
731,731,731,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0958_2018_05_08_11_46_11.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0958_2018_05_08_11_46_11.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,31.5036,0.0027,train
732,732,732,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0959_2018_05_08_11_46_59.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0959_2018_05_08_11_46_59.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,23.3658,0.0027,test
733,733,733,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0960_2018_05_08_11_49_21.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0960_2018_05_08_11_49_21.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,34.3467,0.0027,train
734,734,734,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0961_2018_05_08_11_50_09.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0961_2018_05_08_11_50_09.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.7738,0.0027,train
735,735,735,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0962_2018_05_08_11_50_57.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0962_2018_05_08_11_50_57.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,32.0355,0.0027,train
736,736,736,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0963_2018_05_08_11_51_45.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0963_2018_05_08_11_51_45.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,9.9873,0.0027,train
737,737,737,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0964_2018_05_08_12_04_26.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0964_2018_05_08_12_04_26.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,31.257900000000006,0.0027,test
738,738,738,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0965_2018_05_08_12_05_14.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0965_2018_05_08_12_05_14.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,37.5921,0.0027,train
739,739,739,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0966_2018_05_08_12_06_02.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0966_2018_05_08_12_06_02.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.5334,0.0027,test
740,740,740,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0967_2018_05_08_12_06_50.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0967_2018_05_08_12_06_50.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,33.5448,0.0027,train
741,741,741,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0969_2018_05_08_12_07_38.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0969_2018_05_08_12_07_38.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,15.3927,0.0027,train
742,742,742,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0972_2018_05_08_12_08_25.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0972_2018_05_08_12_08_25.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,17.709300000000006,0.0027,train
743,743,743,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0973_2018_05_08_12_09_14.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0973_2018_05_08_12_09_14.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.224,0.0027,train
744,744,744,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0975_2018_05_08_12_10_02.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0975_2018_05_08_12_10_02.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.77,0.0027,train
745,745,745,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0976_2018_05_08_12_10_50.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0976_2018_05_08_12_10_50.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,22.329,0.0027,train
746,746,746,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0977_2018_05_08_12_11_38.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0977_2018_05_08_12_11_38.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,30.9771,0.0027,test
747,747,747,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0978_2018_05_08_12_12_26.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0978_2018_05_08_12_12_26.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.932600000000001,0.0027,train
748,748,748,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0979_2018_05_08_12_13_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0979_2018_05_08_12_13_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,18.4761,0.0027,train
749,749,749,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0981_2018_05_08_12_14_03.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0981_2018_05_08_12_14_03.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.157100000000002,0.0027,train
750,750,750,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0982_2018_05_08_12_14_51.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0982_2018_05_08_12_14_51.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,36.2637,0.0027,test
751,751,751,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0984_2018_05_08_12_17_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0984_2018_05_08_12_17_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,12.5361,0.0027,train
752,752,752,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0985_2018_05_08_12_17_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0985_2018_05_08_12_17_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,15.795000000000002,0.0027,train
753,753,753,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0986_2018_05_08_12_18_03.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0986_2018_05_08_12_18_03.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,8.523900000000001,0.0027,test
754,754,754,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0987_2018_05_08_12_18_03.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0987_2018_05_08_12_18_03.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,26.19,0.0027,train
755,755,755,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0988_2018_05_08_12_18_52.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0988_2018_05_08_12_18_52.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.0038,0.0027,train
756,756,756,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0989_2018_05_08_12_19_40.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0989_2018_05_08_12_19_40.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,9.8388,0.0027,test
757,757,757,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0990_2018_05_08_12_19_40.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0990_2018_05_08_12_19_40.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.499,0.0027,train
758,758,758,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0991_2018_05_08_12_44_23.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0991_2018_05_08_12_44_23.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.3012,0.0027,train
759,759,759,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0992_2018_05_08_12_45_12.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0992_2018_05_08_12_45_12.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,30.53700000000001,0.0027,train
760,760,760,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0993_2018_05_08_12_46_00.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0993_2018_05_08_12_46_00.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.8963,0.0027,train
761,761,761,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0994_2018_05_08_12_46_00.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0994_2018_05_08_12_46_00.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.1403,0.0027,test
762,762,762,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0995_2018_05_08_12_46_49.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0995_2018_05_08_12_46_49.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.1588,0.0027,train
763,763,763,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0996_2018_05_08_12_47_37.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0996_2018_05_08_12_47_37.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.2888,0.0027,train
764,764,764,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0997_2018_05_08_12_47_37.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0997_2018_05_08_12_47_37.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.7069,0.0027,train
765,765,765,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0998_2018_05_08_12_48_25.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0998_2018_05_08_12_48_25.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,22.1481,0.0027,train
766,766,766,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0999_2018_05_08_12_48_25.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0999_2018_05_08_12_48_25.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,15.2388,0.0027,train
767,767,767,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1000_2018_05_08_12_49_14.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1000_2018_05_08_12_49_14.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.8473,0.0027,train
768,768,768,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1001_2018_05_08_12_49_14.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1001_2018_05_08_12_49_14.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,11.8989,0.0027,train
769,769,769,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1002_2018_05_08_12_54_04.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1002_2018_05_08_12_54_04.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,23.0418,0.0027,test
770,770,770,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1003_2018_05_08_12_54_04.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1003_2018_05_08_12_54_04.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.5432,0.0027,train
771,771,771,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1004_2018_05_08_12_54_53.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1004_2018_05_08_12_54_53.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,38.1483,0.0027,train
772,772,772,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1005_2018_05_08_12_55_41.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1005_2018_05_08_12_55_41.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,12.9708,0.0027,train
773,773,773,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1006_2018_05_08_12_56_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1006_2018_05_08_12_56_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,23.14980000000001,0.0027,train
774,774,774,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1007_2018_05_08_12_57_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_1007_2018_05_08_12_57_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,29.416500000000006,0.0027,test
